date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,quarter,week_of_year,day_of_week,is_weekend
2011-09-15,11133,Thursday,6,9,2011,d_230,No_Event,No_Event,No_Event,No_Event,0,1,1,3,37,3,0
2011-09-16,11133,Friday,7,9,2011,d_231,No_Event,No_Event,No_Event,No_Event,0,0,0,3,37,4,0
2011-09-17,11134,Saturday,1,9,2011,d_232,No_Event,No_Event,No_Event,No_Event,0,0,0,3,37,5,1
2011-09-18,11134,Sunday,2,9,2011,d_233,No_Event,No_Event,No_Event,No_Event,0,0,0,3,37,6,1
2011-09-19,11134,Monday,3,9,2011,d_234,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,0,0
2011-09-20,11134,Tuesday,4,9,2011,d_235,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,1,0
2011-09-21,11134,Wednesday,5,9,2011,d_236,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,2,0
2011-09-22,11134,Thursday,6,9,2011,d_237,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,3,0
2011-09-23,11134,Friday,7,9,2011,d_238,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,4,0
2011-09-24,11135,Saturday,1,9,2011,d_239,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,5,1
2011-09-25,11135,Sunday,2,9,2011,d_240,No_Event,No_Event,No_Event,No_Event,0,0,0,3,38,6,1
2011-09-26,11135,Monday,3,9,2011,d_241,No_Event,No_Event,No_Event,No_Event,0,0,0,3,39,0,0
2011-09-27,11135,Tuesday,4,9,2011,d_242,No_Event,No_Event,No_Event,No_Event,0,0,0,3,39,1,0
2011-09-28,11135,Wednesday,5,9,2011,d_243,No_Event,No_Event,No_Event,No_Event,0,0,0,3,39,2,0
2011-09-29,11135,Thursday,6,9,2011,d_244,No_Event,No_Event,No_Event,No_Event,0,0,0,3,39,3,0
2011-09-30,11135,Friday,7,9,2011,d_245,No_Event,No_Event,No_Event,No_Event,0,0,0,3,39,4,0
2011-10-01,11136,Saturday,1,10,2011,d_246,No_Event,No_Event,No_Event,No_Event,1,1,0,4,39,5,1
2011-10-02,11136,Sunday,2,10,2011,d_247,No_Event,No_Event,No_Event,No_Event,1,0,1,4,39,6,1
2011-10-03,11136,Monday,3,10,2011,d_248,No_Event,No_Event,No_Event,No_Event,1,1,1,4,40,0,0
2011-10-04,11136,Tuesday,4,10,2011,d_249,No_Event,No_Event,No_Event,No_Event,1,0,0,4,40,1,0
2011-10-05,11136,Wednesday,5,10,2011,d_250,No_Event,No_Event,No_Event,No_Event,1,1,1,4,40,2,0
2011-10-06,11136,Thursday,6,10,2011,d_251,No_Event,No_Event,No_Event,No_Event,1,1,1,4,40,3,0
2011-10-07,11136,Friday,7,10,2011,d_252,No_Event,No_Event,No_Event,No_Event,1,1,0,4,40,4,0
2011-10-08,11137,Saturday,1,10,2011,d_253,No_Event,No_Event,No_Event,No_Event,1,0,1,4,40,5,1
2011-10-09,11137,Sunday,2,10,2011,d_254,No_Event,No_Event,No_Event,No_Event,1,1,1,4,40,6,1
2011-10-10,11137,Monday,3,10,2011,d_255,ColumbusDay,National,No_Event,No_Event,1,0,0,4,41,0,0
2011-10-11,11137,Tuesday,4,10,2011,d_256,No_Event,No_Event,No_Event,No_Event,0,1,1,4,41,1,0
2011-10-12,11137,Wednesday,5,10,2011,d_257,No_Event,No_Event,No_Event,No_Event,0,1,1,4,41,2,0
2011-10-13,11137,Thursday,6,10,2011,d_258,No_Event,No_Event,No_Event,No_Event,0,1,0,4,41,3,0
2011-10-14,11137,Friday,7,10,2011,d_259,No_Event,No_Event,No_Event,No_Event,0,0,1,4,41,4,0
2011-10-15,11138,Saturday,1,10,2011,d_260,No_Event,No_Event,No_Event,No_Event,0,1,1,4,41,5,1
2011-10-16,11138,Sunday,2,10,2011,d_261,No_Event,No_Event,No_Event,No_Event,0,0,0,4,41,6,1
2011-10-17,11138,Monday,3,10,2011,d_262,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,0,0
2011-10-18,11138,Tuesday,4,10,2011,d_263,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,1,0
2011-10-19,11138,Wednesday,5,10,2011,d_264,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,2,0
2011-10-20,11138,Thursday,6,10,2011,d_265,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,3,0
2011-10-21,11138,Friday,7,10,2011,d_266,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,4,0
2011-10-22,11139,Saturday,1,10,2011,d_267,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,5,1
2011-10-23,11139,Sunday,2,10,2011,d_268,No_Event,No_Event,No_Event,No_Event,0,0,0,4,42,6,1
2011-10-24,11139,Monday,3,10,2011,d_269,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,0,0
2011-10-25,11139,Tuesday,4,10,2011,d_270,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,1,0
2011-10-26,11139,Wednesday,5,10,2011,d_271,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,2,0
2011-10-27,11139,Thursday,6,10,2011,d_272,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,3,0
2011-10-28,11139,Friday,7,10,2011,d_273,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,4,0
2011-10-29,11140,Saturday,1,10,2011,d_274,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,5,1
2011-10-30,11140,Sunday,2,10,2011,d_275,No_Event,No_Event,No_Event,No_Event,0,0,0,4,43,6,1
2011-10-31,11140,Monday,3,10,2011,d_276,Halloween,Cultural,No_Event,No_Event,0,0,0,4,44,0,0
2011-11-01,11140,Tuesday,4,11,2011,d_277,No_Event,No_Event,No_Event,No_Event,1,1,0,4,44,1,0
2011-11-02,11140,Wednesday,5,11,2011,d_278,No_Event,No_Event,No_Event,No_Event,1,0,1,4,44,2,0
2011-11-03,11140,Thursday,6,11,2011,d_279,No_Event,No_Event,No_Event,No_Event,1,1,1,4,44,3,0
2011-11-04,11140,Friday,7,11,2011,d_280,No_Event,No_Event,No_Event,No_Event,1,0,0,4,44,4,0
2011-11-05,11141,Saturday,1,11,2011,d_281,No_Event,No_Event,No_Event,No_Event,1,1,1,4,44,5,1
2011-11-06,11141,Sunday,2,11,2011,d_282,No_Event,No_Event,No_Event,No_Event,1,1,1,4,44,6,1
2011-11-07,11141,Monday,3,11,2011,d_283,EidAlAdha,Religious,No_Event,No_Event,1,1,0,4,45,0,0
2011-11-08,11141,Tuesday,4,11,2011,d_284,No_Event,No_Event,No_Event,No_Event,1,0,1,4,45,1,0
2011-11-09,11141,Wednesday,5,11,2011,d_285,No_Event,No_Event,No_Event,No_Event,1,1,1,4,45,2,0
2011-11-10,11141,Thursday,6,11,2011,d_286,No_Event,No_Event,No_Event,No_Event,1,0,0,4,45,3,0
2011-11-11,11141,Friday,7,11,2011,d_287,VeteransDay,National,No_Event,No_Event,0,1,1,4,45,4,0
2011-11-12,11142,Saturday,1,11,2011,d_288,No_Event,No_Event,No_Event,No_Event,0,1,1,4,45,5,1
2011-11-13,11142,Sunday,2,11,2011,d_289,No_Event,No_Event,No_Event,No_Event,0,1,0,4,45,6,1
2011-11-14,11142,Monday,3,11,2011,d_290,No_Event,No_Event,No_Event,No_Event,0,0,1,4,46,0,0
2011-11-15,11142,Tuesday,4,11,2011,d_291,No_Event,No_Event,No_Event,No_Event,0,1,1,4,46,1,0
2011-11-16,11142,Wednesday,5,11,2011,d_292,No_Event,No_Event,No_Event,No_Event,0,0,0,4,46,2,0
2011-11-17,11142,Thursday,6,11,2011,d_293,No_Event,No_Event,No_Event,No_Event,0,0,0,4,46,3,0
2011-11-18,11142,Friday,7,11,2011,d_294,No_Event,No_Event,No_Event,No_Event,0,0,0,4,46,4,0
2011-11-19,11143,Saturday,1,11,2011,d_295,No_Event,No_Event,No_Event,No_Event,0,0,0,4,46,5,1
2011-11-20,11143,Sunday,2,11,2011,d_296,No_Event,No_Event,No_Event,No_Event,0,0,0,4,46,6,1
2011-11-21,11143,Monday,3,11,2011,d_297,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,0,0
2011-11-22,11143,Tuesday,4,11,2011,d_298,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,1,0
2011-11-23,11143,Wednesday,5,11,2011,d_299,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,2,0
2011-11-24,11143,Thursday,6,11,2011,d_300,Thanksgiving,National,No_Event,No_Event,0,0,0,4,47,3,0
2011-11-25,11143,Friday,7,11,2011,d_301,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,4,0
2011-11-26,11144,Saturday,1,11,2011,d_302,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,5,1
2011-11-27,11144,Sunday,2,11,2011,d_303,No_Event,No_Event,No_Event,No_Event,0,0,0,4,47,6,1
2011-11-28,11144,Monday,3,11,2011,d_304,No_Event,No_Event,No_Event,No_Event,0,0,0,4,48,0,0
2011-11-29,11144,Tuesday,4,11,2011,d_305,No_Event,No_Event,No_Event,No_Event,0,0,0,4,48,1,0
2011-11-30,11144,Wednesday,5,11,2011,d_306,No_Event,No_Event,No_Event,No_Event,0,0,0,4,48,2,0
2011-12-01,11144,Thursday,6,12,2011,d_307,No_Event,No_Event,No_Event,No_Event,1,1,0,4,48,3,0
2011-12-02,11144,Friday,7,12,2011,d_308,No_Event,No_Event,No_Event,No_Event,1,0,1,4,48,4,0
2011-12-03,11145,Saturday,1,12,2011,d_309,No_Event,No_Event,No_Event,No_Event,1,1,1,4,48,5,1
2011-12-04,11145,Sunday,2,12,2011,d_310,No_Event,No_Event,No_Event,No_Event,1,0,0,4,48,6,1
2011-12-05,11145,Monday,3,12,2011,d_311,No_Event,No_Event,No_Event,No_Event,1,1,1,4,49,0,0
2011-12-06,11145,Tuesday,4,12,2011,d_312,No_Event,No_Event,No_Event,No_Event,1,1,1,4,49,1,0
2011-12-07,11145,Wednesday,5,12,2011,d_313,No_Event,No_Event,No_Event,No_Event,1,1,0,4,49,2,0
2011-12-08,11145,Thursday,6,12,2011,d_314,No_Event,No_Event,No_Event,No_Event,1,0,1,4,49,3,0
2011-12-09,11145,Friday,7,12,2011,d_315,No_Event,No_Event,No_Event,No_Event,1,1,1,4,49,4,0
2011-12-10,11146,Saturday,1,12,2011,d_316,No_Event,No_Event,No_Event,No_Event,1,0,0,4,49,5,1
2011-12-11,11146,Sunday,2,12,2011,d_317,No_Event,No_Event,No_Event,No_Event,0,1,1,4,49,6,1
2011-12-12,11146,Monday,3,12,2011,d_318,No_Event,No_Event,No_Event,No_Event,0,1,1,4,50,0,0
2011-12-13,11146,Tuesday,4,12,2011,d_319,No_Event,No_Event,No_Event,No_Event,0,1,0,4,50,1,0
2011-12-14,11146,Wednesday,5,12,2011,d_320,No_Event,No_Event,No_Event,No_Event,0,0,1,4,50,2,0
2011-12-15,11146,Thursday,6,12,2011,d_321,No_Event,No_Event,No_Event,No_Event,0,1,1,4,50,3,0
2011-12-16,11146,Friday,7,12,2011,d_322,No_Event,No_Event,No_Event,No_Event,0,0,0,4,50,4,0
2011-12-17,11147,Saturday,1,12,2011,d_323,No_Event,No_Event,No_Event,No_Event,0,0,0,4,50,5,1
2011-12-18,11147,Sunday,2,12,2011,d_324,No_Event,No_Event,No_Event,No_Event,0,0,0,4,50,6,1
2011-12-19,11147,Monday,3,12,2011,d_325,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,0,0
2011-12-20,11147,Tuesday,4,12,2011,d_326,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,1,0
2011-12-21,11147,Wednesday,5,12,2011,d_327,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,2,0
2011-12-22,11147,Thursday,6,12,2011,d_328,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,3,0
2011-12-23,11147,Friday,7,12,2011,d_329,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,4,0
2011-12-24,11148,Saturday,1,12,2011,d_330,No_Event,No_Event,No_Event,No_Event,0,0,0,4,51,5,1
2011-12-25,11148,Sunday,2,12,2011,d_331,Christmas,National,No_Event,No_Event,0,0,0,4,51,6,1
2011-12-26,11148,Monday,3,12,2011,d_332,No_Event,No_Event,No_Event,No_Event,0,0,0,4,52,0,0
2011-12-27,11148,Tuesday,4,12,2011,d_333,No_Event,No_Event,No_Event,No_Event,0,0,0,4,52,1,0
2011-12-28,11148,Wednesday,5,12,2011,d_334,Chanukah End,Religious,No_Event,No_Event,0,0,0,4,52,2,0
2011-12-29,11148,Thursday,6,12,2011,d_335,No_Event,No_Event,No_Event,No_Event,0,0,0,4,52,3,0
2011-12-30,11148,Friday,7,12,2011,d_336,No_Event,No_Event,No_Event,No_Event,0,0,0,4,52,4,0
2011-12-31,11149,Saturday,1,12,2011,d_337,No_Event,No_Event,No_Event,No_Event,0,0,0,4,52,5,1
2012-01-01,11149,Sunday,2,1,2012,d_338,NewYear,National,No_Event,No_Event,1,1,0,1,52,6,1
2012-01-02,11149,Monday,3,1,2012,d_339,No_Event,No_Event,No_Event,No_Event,1,0,1,1,1,0,0
2012-01-03,11149,Tuesday,4,1,2012,d_340,No_Event,No_Event,No_Event,No_Event,1,1,1,1,1,1,0
2012-01-04,11149,Wednesday,5,1,2012,d_341,No_Event,No_Event,No_Event,No_Event,1,0,0,1,1,2,0
2012-01-05,11149,Thursday,6,1,2012,d_342,No_Event,No_Event,No_Event,No_Event,1,1,1,1,1,3,0
2012-01-06,11149,Friday,7,1,2012,d_343,No_Event,No_Event,No_Event,No_Event,1,1,1,1,1,4,0
2012-01-07,11150,Saturday,1,1,2012,d_344,OrthodoxChristmas,Religious,No_Event,No_Event,1,1,0,1,1,5,1
2012-01-08,11150,Sunday,2,1,2012,d_345,No_Event,No_Event,No_Event,No_Event,1,0,1,1,1,6,1
2012-01-09,11150,Monday,3,1,2012,d_346,No_Event,No_Event,No_Event,No_Event,1,1,1,1,2,0,0
2012-01-10,11150,Tuesday,4,1,2012,d_347,No_Event,No_Event,No_Event,No_Event,1,0,0,1,2,1,0
2012-01-11,11150,Wednesday,5,1,2012,d_348,No_Event,No_Event,No_Event,No_Event,0,1,1,1,2,2,0
2012-01-12,11150,Thursday,6,1,2012,d_349,No_Event,No_Event,No_Event,No_Event,0,1,1,1,2,3,0
2012-01-13,11150,Friday,7,1,2012,d_350,No_Event,No_Event,No_Event,No_Event,0,1,0,1,2,4,0
2012-01-14,11151,Saturday,1,1,2012,d_351,No_Event,No_Event,No_Event,No_Event,0,0,1,1,2,5,1
2012-01-15,11151,Sunday,2,1,2012,d_352,No_Event,No_Event,No_Event,No_Event,0,1,1,1,2,6,1
2012-01-16,11151,Monday,3,1,2012,d_353,MartinLutherKingDay,National,No_Event,No_Event,0,0,0,1,3,0,0
2012-01-17,11151,Tuesday,4,1,2012,d_354,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,1,0
2012-01-18,11151,Wednesday,5,1,2012,d_355,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,2,0
2012-01-19,11151,Thursday,6,1,2012,d_356,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,3,0
2012-01-20,11151,Friday,7,1,2012,d_357,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,4,0
2012-01-21,11152,Saturday,1,1,2012,d_358,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,5,1
2012-01-22,11152,Sunday,2,1,2012,d_359,No_Event,No_Event,No_Event,No_Event,0,0,0,1,3,6,1
2012-01-23,11152,Monday,3,1,2012,d_360,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,0,0
2012-01-24,11152,Tuesday,4,1,2012,d_361,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,1,0
2012-01-25,11152,Wednesday,5,1,2012,d_362,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,2,0
2012-01-26,11152,Thursday,6,1,2012,d_363,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,3,0
2012-01-27,11152,Friday,7,1,2012,d_364,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,4,0
2012-01-28,11201,Saturday,1,1,2012,d_365,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,5,1
2012-01-29,11201,Sunday,2,1,2012,d_366,No_Event,No_Event,No_Event,No_Event,0,0,0,1,4,6,1
2012-01-30,11201,Monday,3,1,2012,d_367,No_Event,No_Event,No_Event,No_Event,0,0,0,1,5,0,0
2012-01-31,11201,Tuesday,4,1,2012,d_368,No_Event,No_Event,No_Event,No_Event,0,0,0,1,5,1,0
2012-02-01,11201,Wednesday,5,2,2012,d_369,No_Event,No_Event,No_Event,No_Event,1,1,0,1,5,2,0
2012-02-02,11201,Thursday,6,2,2012,d_370,No_Event,No_Event,No_Event,No_Event,1,0,1,1,5,3,0
2012-02-03,11201,Friday,7,2,2012,d_371,No_Event,No_Event,No_Event,No_Event,1,1,1,1,5,4,0
2012-02-04,11202,Saturday,1,2,2012,d_372,No_Event,No_Event,No_Event,No_Event,1,0,0,1,5,5,1
2012-02-05,11202,Sunday,2,2,2012,d_373,SuperBowl,Sporting,No_Event,No_Event,1,1,1,1,5,6,1
2012-02-06,11202,Monday,3,2,2012,d_374,No_Event,No_Event,No_Event,No_Event,1,1,1,1,6,0,0
2012-02-07,11202,Tuesday,4,2,2012,d_375,No_Event,No_Event,No_Event,No_Event,1,1,0,1,6,1,0
2012-02-08,11202,Wednesday,5,2,2012,d_376,No_Event,No_Event,No_Event,No_Event,1,0,1,1,6,2,0
2012-02-09,11202,Thursday,6,2,2012,d_377,No_Event,No_Event,No_Event,No_Event,1,1,1,1,6,3,0
2012-02-10,11202,Friday,7,2,2012,d_378,No_Event,No_Event,No_Event,No_Event,1,0,0,1,6,4,0
2012-02-11,11203,Saturday,1,2,2012,d_379,No_Event,No_Event,No_Event,No_Event,0,1,1,1,6,5,1
2012-02-12,11203,Sunday,2,2,2012,d_380,No_Event,No_Event,No_Event,No_Event,0,1,1,1,6,6,1
2012-02-13,11203,Monday,3,2,2012,d_381,No_Event,No_Event,No_Event,No_Event,0,1,0,1,7,0,0
2012-02-14,11203,Tuesday,4,2,2012,d_382,ValentinesDay,Cultural,No_Event,No_Event,0,0,1,1,7,1,0
2012-02-15,11203,Wednesday,5,2,2012,d_383,No_Event,No_Event,No_Event,No_Event,0,1,1,1,7,2,0
2012-02-16,11203,Thursday,6,2,2012,d_384,No_Event,No_Event,No_Event,No_Event,0,0,0,1,7,3,0
2012-02-17,11203,Friday,7,2,2012,d_385,No_Event,No_Event,No_Event,No_Event,0,0,0,1,7,4,0
2012-02-18,11204,Saturday,1,2,2012,d_386,No_Event,No_Event,No_Event,No_Event,0,0,0,1,7,5,1
2012-02-19,11204,Sunday,2,2,2012,d_387,No_Event,No_Event,No_Event,No_Event,0,0,0,1,7,6,1
2012-02-20,11204,Monday,3,2,2012,d_388,PresidentsDay,National,No_Event,No_Event,0,0,0,1,8,0,0
2012-02-21,11204,Tuesday,4,2,2012,d_389,No_Event,No_Event,No_Event,No_Event,0,0,0,1,8,1,0
2012-02-22,11204,Wednesday,5,2,2012,d_390,LentStart,Religious,No_Event,No_Event,0,0,0,1,8,2,0
2012-02-23,11204,Thursday,6,2,2012,d_391,No_Event,No_Event,No_Event,No_Event,0,0,0,1,8,3,0
2012-02-24,11204,Friday,7,2,2012,d_392,No_Event,No_Event,No_Event,No_Event,0,0,0,1,8,4,0
2012-02-25,11205,Saturday,1,2,2012,d_393,No_Event,No_Event,No_Event,No_Event,0,0,0,1,8,5,1
2012-02-26,11205,Sunday,2,2,2012,d_394,No_Event,No_Event,No_Event,No_Event,0,0,0,1,8,6,1
2012-02-27,11205,Monday,3,2,2012,d_395,No_Event,No_Event,No_Event,No_Event,0,0,0,1,9,0,0
2012-02-28,11205,Tuesday,4,2,2012,d_396,No_Event,No_Event,No_Event,No_Event,0,0,0,1,9,1,0
2012-02-29,11205,Wednesday,5,2,2012,d_397,LentWeek2,Religious,No_Event,No_Event,0,0,0,1,9,2,0
2012-03-01,11205,Thursday,6,3,2012,d_398,No_Event,No_Event,No_Event,No_Event,1,1,0,1,9,3,0
2012-03-02,11205,Friday,7,3,2012,d_399,No_Event,No_Event,No_Event,No_Event,1,0,1,1,9,4,0
2012-03-03,11206,Saturday,1,3,2012,d_400,No_Event,No_Event,No_Event,No_Event,1,1,1,1,9,5,1
2012-03-04,11206,Sunday,2,3,2012,d_401,No_Event,No_Event,No_Event,No_Event,1,0,0,1,9,6,1
2012-03-05,11206,Monday,3,3,2012,d_402,No_Event,No_Event,No_Event,No_Event,1,1,1,1,10,0,0
2012-03-06,11206,Tuesday,4,3,2012,d_403,No_Event,No_Event,No_Event,No_Event,1,1,1,1,10,1,0
2012-03-07,11206,Wednesday,5,3,2012,d_404,No_Event,No_Event,No_Event,No_Event,1,1,0,1,10,2,0
2012-03-08,11206,Thursday,6,3,2012,d_405,Purim End,Religious,No_Event,No_Event,1,0,1,1,10,3,0
2012-03-09,11206,Friday,7,3,2012,d_406,No_Event,No_Event,No_Event,No_Event,1,1,1,1,10,4,0
2012-03-10,11207,Saturday,1,3,2012,d_407,No_Event,No_Event,No_Event,No_Event,1,0,0,1,10,5,1
2012-03-11,11207,Sunday,2,3,2012,d_408,No_Event,No_Event,No_Event,No_Event,0,1,1,1,10,6,1
2012-03-12,11207,Monday,3,3,2012,d_409,No_Event,No_Event,No_Event,No_Event,0,1,1,1,11,0,0
2012-03-13,11207,Tuesday,4,3,2012,d_410,No_Event,No_Event,No_Event,No_Event,0,1,0,1,11,1,0
2012-03-14,11207,Wednesday,5,3,2012,d_411,No_Event,No_Event,No_Event,No_Event,0,0,1,1,11,2,0
2012-03-15,11207,Thursday,6,3,2012,d_412,No_Event,No_Event,No_Event,No_Event,0,1,1,1,11,3,0
2012-03-16,11207,Friday,7,3,2012,d_413,No_Event,No_Event,No_Event,No_Event,0,0,0,1,11,4,0
2012-03-17,11208,Saturday,1,3,2012,d_414,StPatricksDay,Cultural,No_Event,No_Event,0,0,0,1,11,5,1
2012-03-18,11208,Sunday,2,3,2012,d_415,No_Event,No_Event,No_Event,No_Event,0,0,0,1,11,6,1
2012-03-19,11208,Monday,3,3,2012,d_416,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,0,0
2012-03-20,11208,Tuesday,4,3,2012,d_417,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,1,0
2012-03-21,11208,Wednesday,5,3,2012,d_418,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,2,0
2012-03-22,11208,Thursday,6,3,2012,d_419,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,3,0
2012-03-23,11208,Friday,7,3,2012,d_420,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,4,0
2012-03-24,11209,Saturday,1,3,2012,d_421,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,5,1
2012-03-25,11209,Sunday,2,3,2012,d_422,No_Event,No_Event,No_Event,No_Event,0,0,0,1,12,6,1
2012-03-26,11209,Monday,3,3,2012,d_423,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,0,0
2012-03-27,11209,Tuesday,4,3,2012,d_424,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,1,0
2012-03-28,11209,Wednesday,5,3,2012,d_425,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,2,0
2012-03-29,11209,Thursday,6,3,2012,d_426,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,3,0
2012-03-30,11209,Friday,7,3,2012,d_427,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,4,0
2012-03-31,11210,Saturday,1,3,2012,d_428,No_Event,No_Event,No_Event,No_Event,0,0,0,1,13,5,1
2012-04-01,11210,Sunday,2,4,2012,d_429,No_Event,No_Event,No_Event,No_Event,1,1,0,2,13,6,1
2012-04-02,11210,Monday,3,4,2012,d_430,No_Event,No_Event,No_Event,No_Event,1,0,1,2,14,0,0
2012-04-03,11210,Tuesday,4,4,2012,d_431,No_Event,No_Event,No_Event,No_Event,1,1,1,2,14,1,0
2012-04-04,11210,Wednesday,5,4,2012,d_432,No_Event,No_Event,No_Event,No_Event,1,0,0,2,14,2,0
2012-04-05,11210,Thursday,6,4,2012,d_433,No_Event,No_Event,No_Event,No_Event,1,1,1,2,14,3,0
2012-04-06,11210,Friday,7,4,2012,d_434,No_Event,No_Event,No_Event,No_Event,1,1,1,2,14,4,0
2012-04-07,11211,Saturday,1,4,2012,d_435,No_Event,No_Event,No_Event,No_Event,1,1,0,2,14,5,1
2012-04-08,11211,Sunday,2,4,2012,d_436,Easter,Cultural,No_Event,No_Event,1,0,1,2,14,6,1
2012-04-09,11211,Monday,3,4,2012,d_437,No_Event,No_Event,No_Event,No_Event,1,1,1,2,15,0,0
2012-04-10,11211,Tuesday,4,4,2012,d_438,No_Event,No_Event,No_Event,No_Event,1,0,0,2,15,1,0
2012-04-11,11211,Wednesday,5,4,2012,d_439,No_Event,No_Event,No_Event,No_Event,0,1,1,2,15,2,0
2012-04-12,11211,Thursday,6,4,2012,d_440,No_Event,No_Event,No_Event,No_Event,0,1,1,2,15,3,0
2012-04-13,11211,Friday,7,4,2012,d_441,No_Event,No_Event,No_Event,No_Event,0,1,0,2,15,4,0
2012-04-14,11212,Saturday,1,4,2012,d_442,Pesach End,Religious,No_Event,No_Event,0,0,1,2,15,5,1
2012-04-15,11212,Sunday,2,4,2012,d_443,OrthodoxEaster,Religious,No_Event,No_Event,0,1,1,2,15,6,1
2012-04-16,11212,Monday,3,4,2012,d_444,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,0,0
2012-04-17,11212,Tuesday,4,4,2012,d_445,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,1,0
2012-04-18,11212,Wednesday,5,4,2012,d_446,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,2,0
2012-04-19,11212,Thursday,6,4,2012,d_447,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,3,0
2012-04-20,11212,Friday,7,4,2012,d_448,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,4,0
2012-04-21,11213,Saturday,1,4,2012,d_449,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,5,1
2012-04-22,11213,Sunday,2,4,2012,d_450,No_Event,No_Event,No_Event,No_Event,0,0,0,2,16,6,1
2012-04-23,11213,Monday,3,4,2012,d_451,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,0,0
2012-04-24,11213,Tuesday,4,4,2012,d_452,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,1,0
2012-04-25,11213,Wednesday,5,4,2012,d_453,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,2,0
2012-04-26,11213,Thursday,6,4,2012,d_454,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,3,0
2012-04-27,11213,Friday,7,4,2012,d_455,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,4,0
2012-04-28,11214,Saturday,1,4,2012,d_456,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,5,1
2012-04-29,11214,Sunday,2,4,2012,d_457,No_Event,No_Event,No_Event,No_Event,0,0,0,2,17,6,1
2012-04-30,11214,Monday,3,4,2012,d_458,No_Event,No_Event,No_Event,No_Event,0,0,0,2,18,0,0
2012-05-01,11214,Tuesday,4,5,2012,d_459,No_Event,No_Event,No_Event,No_Event,1,1,0,2,18,1,0
2012-05-02,11214,Wednesday,5,5,2012,d_460,No_Event,No_Event,No_Event,No_Event,1,0,1,2,18,2,0
